"","Baso_lk","Ccr7DC_lk","Eos_lk","Erythroid_lk","Lymphoid_lk","Mast_lk","Meg_lk","Monocyte_lk","Neutrophil_lk","pDC_lk","Undifferentiated_lk","Baso_lsk","Ccr7DC_lsk","Eos_lsk","Erythroid_lsk","Lymphoid_lsk","Mast_lsk","Meg_lsk","Monocyte_lsk","Neutrophil_lsk","pDC_lsk","Undifferentiated_lsk"
"5249_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"525 _lk",0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"5250_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,4
"5251_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"5252 _lk",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"5253 _lk",0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0
"5254 _lk",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5255_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"5256_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"5257_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"5258_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5259_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"526_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5260_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5261_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
"5262 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5263_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"5264 _lk",3,0,0,3,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"5265 _lk",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5266 _lk",0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
"5267 _lk",0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0
"5268 _lk",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5269_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"527 _lk",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5270_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"5271_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5272_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5273_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5274 _lk",14,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5274_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
"5275_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5276_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3
"5277_lsk",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
"5278_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
"5279_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5
"528_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"5280 _lk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5281_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"5282 _lk",29,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5283_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5284 _lk",0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5285_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"5286_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5287 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5288_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4
"5289 _lk",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3
"5290_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5291_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
"5292_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
"5293_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5294_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"5295_lsk",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3
"5296 _lk",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5296_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5297 _lk",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5297_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"5298 _lk",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"5299 _lk",0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"53 _lk",0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
"530 _lk",0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"5300 _lk",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5301_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
"5302_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4
"5303 _lk",10,0,0,0,0,34,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"5304_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5305 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5306 _lk",12,0,0,1,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"5307_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5308_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"5309 _lk",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"531_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5310 _lk",0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0
"5311 _lk",0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5312_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"5313 _lk",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5314 _lk",2,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0
"5315 _lk",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5316 _lk",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5317_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5318 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5319 _lk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532_lsk",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3
"5320_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"5321_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"5322_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5323_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"5324_lsk",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"5325 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5326_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5327_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10
"5328_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5329_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
"533_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"5330_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5331 _lk",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"5332_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5333_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"5334_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5335_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"5336 _lk",0,0,0,0,0,0,0,6,7,0,5,0,0,0,0,0,0,0,0,0,0,0
"5337_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"5338_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5339 _lk",3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"534_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"5340_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5341 _lk",0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
"5342_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5343 _lk",0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5344_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5345 _lk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5346_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
"5347 _lk",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5348_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
"5349 _lk",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"5350 _lk",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"5351_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5352_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5353_lsk",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5354_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5355_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
"5356_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
"5357 _lk",2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5358_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5359_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"536 _lk",0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"5360_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"5361_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5362 _lk",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5363 _lk",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"5364 _lk",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5365_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5366 _lk",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5367_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5368 _lk",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"5369_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"537_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5370_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"5371 _lk",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5372_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"5373 _lk",0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"5374_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5375_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5376 _lk",0,0,0,4,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"5377 _lk",0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5378 _lk",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5379_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"538 _lk",0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"5380 _lk",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5381_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"5382_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
"5383_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5384_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5385_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10
"5386_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,11
"5387_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5388_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9
"5389_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"539_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"5390 _lk",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5391 _lk",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5392_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5393_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5394_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"5395_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5396_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5397_lsk",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2
"5398_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
"5399 _lk",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54_lsk",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1
"540_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"5400_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"5401_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5402_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
"5403_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"5404_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"5405 _lk",0,0,0,0,0,0,0,19,7,0,32,0,0,0,0,0,0,0,0,0,0,0
"5406_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4
"5407 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5408 _lk",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5409_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"541_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5410_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5411_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"5412 _lk",0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5412_lsk",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"5413_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5414_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9
"5415_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
"5416_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5417 _lk",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5418_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"5419_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"542_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5420 _lk",0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
"5421_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"5422 _lk",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5423 _lk",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5424_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5425 _lk",1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5426_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"5427_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"5428_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"5429 _lk",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"543_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5430 _lk",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5431_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"5432 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5433 _lk",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5434 _lk",0,4,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"5435_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5436_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
"5437 _lk",0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
"5438_lsk",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
"5439 _lk",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"544 _lk",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5440_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5441 _lk",0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"5442_lsk",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1
"5443 _lk",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"5444 _lk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5445 _lk",0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5446 _lk",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5447 _lk",0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"5448_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5449_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"545 _lk",0,0,0,1,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"5450 _lk",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5451_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"5452_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"5453 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5454 _lk",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5455_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5456_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,0,0,12
"5457_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5458_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"5459_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"546_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5460_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5461_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5462 _lk",9,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5463_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2
"5464 _lk",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5465_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"5466_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5467_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5468_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
"5469 _lk",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"547_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5470 _lk",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5471_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6
"5472_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5473_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5474_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4
"5475_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
"5476_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5477 _lk",6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5478_lsk",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12
"5479_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"548 _lk",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5480 _lk",0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"5481 _lk",0,1,0,0,0,0,0,15,6,0,10,0,0,0,0,0,0,0,0,0,0,0
"5482_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5483_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
